_id,user_id,session_id,event_type,data.key,data.press_time,data.release_time,data.hold_time,data.flight_time,key,timestamp,hold_time,user,_t,user_key,time_gap,new_block,session_block,missing_session,prev_valid_session,press_t,release_t,hold_time_ms_calc,release_prev,flight_time_ms_calc,flight_time
6a5fe6ea0df87e62ce5e5a24,laura2,laura2_key_60,shortcut,,,,,,Ctrl+V,1784669921966.0,,laura2,,laura2,,True,60,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a25,laura2,laura2_key_61,shortcut,,,,,,Ctrl+V,1784669922282.0,,laura2,,laura2,,True,61,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a26,laura2,laura2_key_62,shortcut,,,,,,Ctrl+V,1784669923043.0,,laura2,,laura2,,True,62,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a27,laura2,laura2_key_63,shortcut,,,,,,Ctrl+V,1784669923410.0,,laura2,,laura2,,True,63,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a28,laura2,laura2_key_64,shortcut,,,,,,Ctrl+V,1784669924308.0,,laura2,,laura2,,True,64,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a29,laura2,laura2_key_65,shortcut,,,,,,Ctrl+V,1784669925402.0,,laura2,,laura2,,True,65,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a2a,laura2,laura2_key_66,shortcut,,,,,,Ctrl+V,1784669925956.0,,laura2,,laura2,,True,66,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a2b,laura2,laura2_key_67,shortcut,,,,,,Ctrl+V,1784669926359.0,,laura2,,laura2,,True,67,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a2c,laura2,laura2_key_68,shortcut,,,,,,Ctrl+V,1784669926705.0,,laura2,,laura2,,True,68,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a2d,laura2,laura2_key_69,shortcut,,,,,,Ctrl+V,1784669927047.0,,laura2,,laura2,,True,69,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6e00df87e62ce5e5955,laura2,laura2_key_7,keydown,,,,,,a,1784669915466.0,,laura2,,laura2,,True,7,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a2e,laura2,laura2_key_70,shortcut,,,,,,Ctrl+V,1784669927493.0,,laura2,,laura2,,True,70,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a2f,laura2,laura2_key_71,shortcut,,,,,,Ctrl+V,1784669928026.0,,laura2,,laura2,,True,71,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a30,laura2,laura2_key_72,shortcut,,,,,,Ctrl+V,1784669928467.0,,laura2,,laura2,,True,72,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a31,laura2,laura2_key_73,shortcut,,,,,,Ctrl+V,1784669929011.0,,laura2,,laura2,,True,73,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a32,laura2,laura2_key_74,shortcut,,,,,,Ctrl+V,1784669929471.0,,laura2,,laura2,,True,74,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6ea0df87e62ce5e5a33,laura2,laura2_key_75,shortcut,,,,,,Ctrl+V,1784669929877.0,,laura2,,laura2,,True,75,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a34,laura2,laura2_key_76,keydown,,,,,,Enter,1784669930482.0,,laura2,,laura2,,True,76,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a35,laura2,laura2_key_77,keydown,,,,,,Enter,1784669930801.0,,laura2,,laura2,,True,77,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a36,laura2,laura2_key_78,keydown,,,,,,Enter,1784669931151.0,,laura2,,laura2,,True,78,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a37,laura2,laura2_key_79,keydown,,,,,,Enter,1784669931483.0,,laura2,,laura2,,True,79,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6e00df87e62ce5e5956,laura2,laura2_key_8,keydown,,,,,,u,1784669915570.0,,laura2,,laura2,,True,8,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a38,laura2,laura2_key_80,keydown,,,,,,Enter,1784669931877.0,,laura2,,laura2,,True,80,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a39,laura2,laura2_key_81,keydown,,,,,,Enter,1784669932247.0,,laura2,,laura2,,True,81,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a3a,laura2,laura2_key_82,keydown,,,,,,Enter,1784669932614.0,,laura2,,laura2,,True,82,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a3b,laura2,laura2_key_83,keydown,,,,,,Enter,1784669932995.0,,laura2,,laura2,,True,83,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a3c,laura2,laura2_key_84,keydown,,,,,,v,1784669933159.0,,laura2,,laura2,,True,84,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a3d,laura2,laura2_key_85,keydown,,,,,,Enter,1784669933377.0,,laura2,,laura2,,True,85,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a3e,laura2,laura2_key_86,keydown,,,,,,Enter,1784669933764.0,,laura2,,laura2,,True,86,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a3f,laura2,laura2_key_87,keydown,,,,,,Enter,1784669934179.0,,laura2,,laura2,,True,87,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f40df87e62ce5e5a40,laura2,laura2_key_88,keydown,,,,,,Enter,1784669934672.0,,laura2,,laura2,,True,88,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b10,laura2,laura2_key_89,shortcut,,,,,,Ctrl+V,1784669930317.0,,laura2,,laura2,,True,89,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6e00df87e62ce5e5957,laura2,laura2_key_9,keydown,,,,,,r,1784669915651.0,,laura2,,laura2,,True,9,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b11,laura2,laura2_key_90,shortcut,,,,,,Ctrl+V,1784669930664.0,,laura2,,laura2,,True,90,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b12,laura2,laura2_key_91,shortcut,,,,,,Ctrl+V,1784669930994.0,,laura2,,laura2,,True,91,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b13,laura2,laura2_key_92,shortcut,,,,,,Ctrl+V,1784669931443.0,,laura2,,laura2,,True,92,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b14,laura2,laura2_key_93,shortcut,,,,,,Ctrl+V,1784669932093.0,,laura2,,laura2,,True,93,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b15,laura2,laura2_key_94,shortcut,,,,,,Ctrl+V,1784669932507.0,,laura2,,laura2,,True,94,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b16,laura2,laura2_key_95,shortcut,,,,,,Ctrl+V,1784669932916.0,,laura2,,laura2,,True,95,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b17,laura2,laura2_key_96,shortcut,,,,,,Ctrl+V,1784669933965.0,,laura2,,laura2,,True,96,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b18,laura2,laura2_key_97,shortcut,,,,,,Ctrl+V,1784669934382.0,,laura2,,laura2,,True,97,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fe6f50df87e62ce5e5b19,laura2,laura2_key_98,shortcut,,,,,,Ctrl+V,1784669934872.0,,laura2,,laura2,,True,98,True,a92c23cb-9e73-4024-9555-5192f78141c3,,,,,,
6a5fd5f25409b7b2c137b103,,__unknown_key_1,keydown,,,,,,CapsLock,1784665585441.0,,,,__unknown,,True,1,True,,,,,,,
6a5fd5f25409b7b2c137b10c,,__unknown_key_10,keydown,,,,,,S,1784665586624.0,,,,__unknown,,True,10,True,,,,,,,
6a5fd6105409b7b2c137b327,,__unknown_key_100,keydown,,,,,,ArrowLeft,1784665611623.0,,,,__unknown,,True,100,True,,,,,,,
6a5fd6105409b7b2c137b328,,__unknown_key_101,keydown,,,,,,ArrowLeft,1784665611652.0,,,,__unknown,,True,101,True,,,,,,,
6a5fd6105409b7b2c137b329,,__unknown_key_102,keydown,,,,,,ArrowLeft,1784665611684.0,,,,__unknown,,True,102,True,,,,,,,
6a5fd6105409b7b2c137b32a,,__unknown_key_103,keydown,,,,,,ArrowLeft,1784665611718.0,,,,__unknown,,True,103,True,,,,,,,
6a5fd6105409b7b2c137b32b,,__unknown_key_104,keydown,,,,,,ArrowLeft,1784665611751.0,,,,__unknown,,True,104,True,,,,,,,
6a5fd6105409b7b2c137b32c,,__unknown_key_105,keydown,,,,,,ArrowLeft,1784665611783.0,,,,__unknown,,True,105,True,,,,,,,
6a5fd6105409b7b2c137b32d,,__unknown_key_106,keydown,,,,,,ArrowLeft,1784665611814.0,,,,__unknown,,True,106,True,,,,,,,
6a5fd6105409b7b2c137b32e,,__unknown_key_107,keydown,,,,,,ArrowLeft,1784665611847.0,,,,__unknown,,True,107,True,,,,,,,
6a5fd6105409b7b2c137b32f,,__unknown_key_108,keydown,,,,,,ArrowLeft,1784665611880.0,,,,__unknown,,True,108,True,,,,,,,
6a5fd6105409b7b2c137b330,,__unknown_key_109,keydown,,,,,,ArrowLeft,1784665611912.0,,,,__unknown,,True,109,True,,,,,,,
6a5fd5fc5409b7b2c137b198,,__unknown_key_11,keydown,,,,,,CapsLock,1784665586712.0,,,,__unknown,,True,11,True,,,,,,,
6a5fd6105409b7b2c137b331,,__unknown_key_110,keydown,,,,,,ArrowLeft,1784665611945.0,,,,__unknown,,True,110,True,,,,,,,
6a5fd6105409b7b2c137b332,,__unknown_key_111,keydown,,,,,,ArrowLeft,1784665611977.0,,,,__unknown,,True,111,True,,,,,,,
6a5fd6105409b7b2c137b333,,__unknown_key_112,keydown,,,,,,ArrowLeft,1784665612010.0,,,,__unknown,,True,112,True,,,,,,,
6a5fd6105409b7b2c137b334,,__unknown_key_113,keydown,,,,,,ArrowLeft,1784665612042.0,,,,__unknown,,True,113,True,,,,,,,
6a5fd6105409b7b2c137b335,,__unknown_key_114,keydown,,,,,,ArrowLeft,1784665612074.0,,,,__unknown,,True,114,True,,,,,,,
6a5fd6105409b7b2c137b336,,__unknown_key_115,keydown,,,,,,ArrowLeft,1784665612107.0,,,,__unknown,,True,115,True,,,,,,,
6a5fd6105409b7b2c137b337,,__unknown_key_116,keydown,,,,,,ArrowLeft,1784665612136.0,,,,__unknown,,True,116,True,,,,,,,
6a5fd6105409b7b2c137b338,,__unknown_key_117,keydown,,,,,,ArrowLeft,1784665612333.0,,,,__unknown,,True,117,True,,,,,,,
6a5fd6105409b7b2c137b339,,__unknown_key_118,keydown,,,,,,ArrowLeft,1784665612489.0,,,,__unknown,,True,118,True,,,,,,,
6a5fd6105409b7b2c137b33a,,__unknown_key_119,keydown,,,,,,ArrowLeft,1784665612648.0,,,,__unknown,,True,119,True,,,,,,,
6a5fd5fc5409b7b2c137b199,,__unknown_key_12,keydown,,,,,,a,1784665586812.0,,,,__unknown,,True,12,True,,,,,,,
6a5fd6105409b7b2c137b33b,,__unknown_key_120,keydown,,,,,,ArrowDown,1784665613480.0,,,,__unknown,,True,120,True,,,,,,,
6a5fd6105409b7b2c137b33c,,__unknown_key_121,keydown,,,,,,Enter,1784665615095.0,,,,__unknown,,True,121,True,,,,,,,
6a5fd6105409b7b2c137b33d,,__unknown_key_122,keydown,,,,,,Enter,1784665615731.0,,,,__unknown,,True,122,True,,,,,,,
6a5fd6105409b7b2c137b33e,,__unknown_key_123,keydown,,,,,,Enter,1784665616069.0,,,,__unknown,,True,123,True,,,,,,,
6a5fd6105409b7b2c137b33f,,__unknown_key_124,keydown,,,,,,Enter,1784665616353.0,,,,__unknown,,True,124,True,,,,,,,
6a5fd6105409b7b2c137b340,,__unknown_key_125,keydown,,,,,,Enter,1784665616627.0,,,,__unknown,,True,125,True,,,,,,,
6a5fd6105409b7b2c137b341,,__unknown_key_126,shortcut,,,,,,Ctrl+C,1784665613184.0,,,,__unknown,,True,126,True,,,,,,,
6a5fd6105409b7b2c137b342,,__unknown_key_127,shortcut,,,,,,Ctrl+V,1784665615466.0,,,,__unknown,,True,127,True,,,,,,,
6a5fd6105409b7b2c137b343,,__unknown_key_128,shortcut,,,,,,Ctrl+V,1784665615937.0,,,,__unknown,,True,128,True,,,,,,,
6a5fd6105409b7b2c137b344,,__unknown_key_129,shortcut,,,,,,Ctrl+V,1784665616270.0,,,,__unknown,,True,129,True,,,,,,,
6a5fd5fc5409b7b2c137b19a,,__unknown_key_13,keydown,,,,,,n,1784665586953.0,,,,__unknown,,True,13,True,,,,,,,
6a5fd6105409b7b2c137b345,,__unknown_key_130,shortcut,,,,,,Ctrl+V,1784665616564.0,,,,__unknown,,True,130,True,,,,,,,
6a5fd61a5409b7b2c137b346,,__unknown_key_131,keydown,,,,,,Enter,1784665616917.0,,,,__unknown,,True,131,True,,,,,,,
6a5fd61a5409b7b2c137b347,,__unknown_key_132,keydown,,,,,,Enter,1784665617259.0,,,,__unknown,,True,132,True,,,,,,,
6a5fd61a5409b7b2c137b348,,__unknown_key_133,keydown,,,,,,Enter,1784665617546.0,,,,__unknown,,True,133,True,,,,,,,
6a5fd61a5409b7b2c137b349,,__unknown_key_134,keydown,,,,,,Enter,1784665618128.0,,,,__unknown,,True,134,True,,,,,,,
6a5fd61a5409b7b2c137b34a,,__unknown_key_135,keydown,,,,,,Enter,1784665618778.0,,,,__unknown,,True,135,True,,,,,,,
6a5fd61b5409b7b2c137b462,,__unknown_key_136,shortcut,,,,,,Ctrl+V,1784665616862.0,,,,__unknown,,True,136,True,,,,,,,
6a5fd61b5409b7b2c137b463,,__unknown_key_137,shortcut,,,,,,Ctrl+V,1784665617154.0,,,,__unknown,,True,137,True,,,,,,,
6a5fd61b5409b7b2c137b464,,__unknown_key_138,shortcut,,,,,,Ctrl+V,1784665617478.0,,,,__unknown,,True,138,True,,,,,,,
6a5fd61b5409b7b2c137b465,,__unknown_key_139,shortcut,,,,,,Ctrl+V,1784665617785.0,,,,__unknown,,True,139,True,,,,,,,
6a5fd5fc5409b7b2c137b19b,,__unknown_key_14,keydown,,,,,,t,1784665587047.0,,,,__unknown,,True,14,True,,,,,,,
6a5fd61b5409b7b2c137b466,,__unknown_key_140,shortcut,,,,,,Ctrl+V,1784665618346.0,,,,__unknown,,True,140,True,,,,,,,
6a5fd61b5409b7b2c137b467,,__unknown_key_141,shortcut,,,,,,Ctrl+V,1784665618626.0,,,,__unknown,,True,141,True,,,,,,,
6a5fd61b5409b7b2c137b468,,__unknown_key_142,shortcut,,,,,,Ctrl+V,1784665618923.0,,,,__unknown,,True,142,True,,,,,,,
6a5fd6885409b7b2c137b639,,__unknown_key_143,keydown,,,,,,Meta,1784665727363.0,,,,__unknown,,True,143,True,,,,,,,
6a5fd6885409b7b2c137b63a,,__unknown_key_144,keydown,,,,,,Shift,1784665727463.0,,,,__unknown,,True,144,True,,,,,,,
6a5fd6925409b7b2c137b64d,,__unknown_key_145,keydown,,,,,,a,1784665740757.0,,,,__unknown,,True,145,True,,,,,,,
6a5fd6925409b7b2c137b64e,,__unknown_key_146,keydown,,,,,,s,1784665740870.0,,,,__unknown,,True,146,True,,,,,,,
6a5fd6925409b7b2c137b64f,,__unknown_key_147,keydown,,,,,,d,1784665741081.0,,,,__unknown,,True,147,True,,,,,,,
6a5fd6925409b7b2c137b650,,__unknown_key_148,keydown,,,,,,f,1784665741570.0,,,,__unknown,,True,148,True,,,,,,,
6a5fd6925409b7b2c137b651,,__unknown_key_149,keydown,,,,,,f,1784665741773.0,,,,__unknown,,True,149,True,,,,,,,
6a5fd5fc5409b7b2c137b19c,,__unknown_key_15,keydown,,,,,,o,1784665587131.0,,,,__unknown,,True,15,True,,,,,,,
6a5fd6925409b7b2c137b652,,__unknown_key_150,keydown,,,,,,d,1784665741881.0,,,,__unknown,,True,150,True,,,,,,,
6a5fd6925409b7b2c137b653,,__unknown_key_151,keydown,,,,,,s,1784665741976.0,,,,__unknown,,True,151,True,,,,,,,
6a5fd6925409b7b2c137b654,,__unknown_key_152,keydown,,,,,,a,1784665742210.0,,,,__unknown,,True,152,True,,,,,,,
6a5fd71d7096f0a31879b285,,__unknown_key_153,keydown,,,,,,Meta,1784665878533.0,,,,__unknown,,True,153,True,,,,,,,
6a5fd71d7096f0a31879b286,,__unknown_key_154,keydown,,,,,,Shift,1784665878618.0,,,,__unknown,,True,154,True,,,,,,,
6a5fd74f7096f0a31879b417,,__unknown_key_155,keydown,,,,,,Meta,1784665930951.0,,,,__unknown,,True,155,True,,,,,,,
6a5fd74f7096f0a31879b418,,__unknown_key_156,keydown,,,,,,Shift,1784665931065.0,,,,__unknown,,True,156,True,,,,,,,
6a5fd7d17096f0a31879b50b,,__unknown_key_157,keydown,,,,,,a,1784666062481.0,,,,__unknown,,True,157,True,,,,,,,
6a5fd7d17096f0a31879b50c,,__unknown_key_158,keydown,,,,,,s,1784666062593.0,,,,__unknown,,True,158,True,,,,,,,
6a5fd7d17096f0a31879b50d,,__unknown_key_159,keydown,,,,,,d,1784666062669.0,,,,__unknown,,True,159,True,,,,,,,
6a5fd5fc5409b7b2c137b19d,,__unknown_key_16,keydown,,,,,,s,1784665587242.0,,,,__unknown,,True,16,True,,,,,,,
6a5fd7d17096f0a31879b50e,,__unknown_key_160,keydown,,,,,,f,1784666063144.0,,,,__unknown,,True,160,True,,,,,,,
6a5fd7d17096f0a31879b50f,,__unknown_key_161,keydown,,,,,,f,1784666063413.0,,,,__unknown,,True,161,True,,,,,,,
6a5fd7d17096f0a31879b510,,__unknown_key_162,keydown,,,,,,d,1784666063510.0,,,,__unknown,,True,162,True,,,,,,,
6a5fd7d17096f0a31879b511,,__unknown_key_163,keydown,,,,,,s,1784666063630.0,,,,__unknown,,True,163,True,,,,,,,
6a5fd7d17096f0a31879b512,,__unknown_key_164,keydown,,,,,,a,1784666063870.0,,,,__unknown,,True,164,True,,,,,,,
6a5fdc14a5303295dabd932b,,__unknown_key_165,keydown,,,,,,a,1784667149885.0,,,,__unknown,,True,165,True,,,,,,,
6a5fdc14a5303295dabd932c,,__unknown_key_166,keydown,,,,,,s,1784667149988.0,,,,__unknown,,True,166,True,,,,,,,
6a5fdc14a5303295dabd932d,,__unknown_key_167,keydown,,,,,,d,1784667150098.0,,,,__unknown,,True,167,True,,,,,,,
6a5fdc14a5303295dabd932e,,__unknown_key_168,keydown,,,,,,Backspace,1784667153305.0,,,,__unknown,,True,168,True,,,,,,,
6a5fdc14a5303295dabd932f,,__unknown_key_169,keydown,,,,,,Backspace,1784667153455.0,,,,__unknown,,True,169,True,,,,,,,
6a5fd5fc5409b7b2c137b19e,,__unknown_key_17,keydown,,,,,, ,1784665587440.0,,,,__unknown,,True,17,True,,,,,,,
6a5fdc14a5303295dabd9330,,__unknown_key_170,keydown,,,,,,Backspace,1784667153584.0,,,,__unknown,,True,170,True,,,,,,,
6a5fdc14a5303295dabd9331,,__unknown_key_171,keydown,,,,,,a,1784667153678.0,,,,__unknown,,True,171,True,,,,,,,
6a5fdc14a5303295dabd9332,,__unknown_key_172,keydown,,,,,,s,1784667153778.0,,,,__unknown,,True,172,True,,,,,,,
6a5fdc14a5303295dabd9333,,__unknown_key_173,keydown,,,,,,d,1784667153874.0,,,,__unknown,,True,173,True,,,,,,,
6a5fdc14a5303295dabd9334,,__unknown_key_174,keydown,,,,,,f,1784667154458.0,,,,__unknown,,True,174,True,,,,,,,
6a5fdc14a5303295dabd9335,,__unknown_key_175,keydown,,,,,,f,1784667154659.0,,,,__unknown,,True,175,True,,,,,,,
6a5fdc14a5303295dabd9336,,__unknown_key_176,keydown,,,,,,d,1784667154710.0,,,,__unknown,,True,176,True,,,,,,,
6a5fdc14a5303295dabd9337,,__unknown_key_177,keydown,,,,,,s,1784667154799.0,,,,__unknown,,True,177,True,,,,,,,
6a5fdc14a5303295dabd9338,,__unknown_key_178,keydown,,,,,,a,1784667155028.0,,,,__unknown,,True,178,True,,,,,,,
6a5fdc46a5303295dabd9475,,__unknown_key_179,keydown,,,,,,Meta,1784667198958.0,,,,__unknown,,True,179,True,,,,,,,
6a5fd5fc5409b7b2c137b19f,,__unknown_key_18,keydown,,,,,,CapsLock,1784665587541.0,,,,__unknown,,True,18,True,,,,,,,
6a5fdc46a5303295dabd9476,,__unknown_key_180,keydown,,,,,,Shift,1784667199069.0,,,,__unknown,,True,180,True,,,,,,,
6a5fdc64a5303295dabd950d,,__unknown_key_181,keydown,,,,,,Meta,1784667230457.0,,,,__unknown,,True,181,True,,,,,,,
6a5fdc64a5303295dabd950e,,__unknown_key_182,keydown,,,,,,Shift,1784667230545.0,,,,__unknown,,True,182,True,,,,,,,
6a5fdf5ca5303295dabd9570,,__unknown_key_183,keydown,,,,,,a,1784667992947.0,,,,__unknown,,True,183,True,,,,,,,
6a5fdf5ca5303295dabd9571,,__unknown_key_184,keydown,,,,,,s,1784667993045.0,,,,__unknown,,True,184,True,,,,,,,
6a5fdf5ca5303295dabd9572,,__unknown_key_185,keydown,,,,,,d,1784667993116.0,,,,__unknown,,True,185,True,,,,,,,
6a5fdf5ca5303295dabd9573,,__unknown_key_186,keydown,,,,,,f,1784667993355.0,,,,__unknown,,True,186,True,,,,,,,
6a5fdf5ca5303295dabd9574,,__unknown_key_187,keydown,,,,,,d,1784667993519.0,,,,__unknown,,True,187,True,,,,,,,
6a5fdf5ca5303295dabd9575,,__unknown_key_188,keydown,,,,,,s,1784667993668.0,,,,__unknown,,True,188,True,,,,,,,
6a5fdf5ca5303295dabd9576,,__unknown_key_189,keydown,,,,,,a,1784667993963.0,,,,__unknown,,True,189,True,,,,,,,
6a5fd5fc5409b7b2c137b1a0,,__unknown_key_19,keydown,,,,,,O,1784665587636.0,,,,__unknown,,True,19,True,,,,,,,
6a5fdf81a5303295dabd963d,,__unknown_key_190,keydown,,,,,,Meta,1784668027415.0,,,,__unknown,,True,190,True,,,,,,,
6a5fdf81a5303295dabd963e,,__unknown_key_191,keydown,,,,,,Shift,1784668027484.0,,,,__unknown,,True,191,True,,,,,,,
6a5fe033a5303295dabd96db,,__unknown_key_192,keydown,,,,,,CapsLock,1784668203411.0,,,,__unknown,,True,192,True,,,,,,,
6a5fe033a5303295dabd96dc,,__unknown_key_193,keydown,,,,,,L,1784668203516.0,,,,__unknown,,True,193,True,,,,,,,
6a5fe033a5303295dabd96dd,,__unknown_key_194,keydown,,,,,,CapsLock,1784668203616.0,,,,__unknown,,True,194,True,,,,,,,
6a5fe033a5303295dabd96de,,__unknown_key_195,keydown,,,,,,a,1784668203722.0,,,,__unknown,,True,195,True,,,,,,,
6a5fe033a5303295dabd96df,,__unknown_key_196,keydown,,,,,,u,1784668203785.0,,,,__unknown,,True,196,True,,,,,,,
6a5fe033a5303295dabd96e0,,__unknown_key_197,keydown,,,,,,r,1784668203963.0,,,,__unknown,,True,197,True,,,,,,,
6a5fe033a5303295dabd96e1,,__unknown_key_198,keydown,,,,,,a,1784668204037.0,,,,__unknown,,True,198,True,,,,,,,
6a5fe033a5303295dabd96e2,,__unknown_key_199,keydown,,,,,, ,1784668204132.0,,,,__unknown,,True,199,True,,,,,,,
6a5fd5f25409b7b2c137b104,,__unknown_key_2,keydown,,,,,,L,1784665585534.0,,,,__unknown,,True,2,True,,,,,,,
6a5fd5fc5409b7b2c137b1a1,,__unknown_key_20,keydown,,,,,,CapsLock,1784665587727.0,,,,__unknown,,True,20,True,,,,,,,
6a5fe033a5303295dabd96e3,,__unknown_key_200,keydown,,,,,,CapsLock,1784668204254.0,,,,__unknown,,True,200,True,,,,,,,
6a5fe033a5303295dabd96e4,,__unknown_key_201,keydown,,,,,,S,1784668204360.0,,,,__unknown,,True,201,True,,,,,,,
6a5fe033a5303295dabd96e5,,__unknown_key_202,keydown,,,,,,CapsLock,1784668204461.0,,,,__unknown,,True,202,True,,,,,,,
6a5fe033a5303295dabd96e6,,__unknown_key_203,keydown,,,,,,a,1784668204517.0,,,,__unknown,,True,203,True,,,,,,,
6a5fe033a5303295dabd96e7,,__unknown_key_204,keydown,,,,,,n,1784668204636.0,,,,__unknown,,True,204,True,,,,,,,
6a5fe033a5303295dabd96e8,,__unknown_key_205,keydown,,,,,,t,1784668204737.0,,,,__unknown,,True,205,True,,,,,,,
6a5fe033a5303295dabd96e9,,__unknown_key_206,keydown,,,,,,o,1784668204830.0,,,,__unknown,,True,206,True,,,,,,,
6a5fe033a5303295dabd96ea,,__unknown_key_207,keydown,,,,,,s,1784668204938.0,,,,__unknown,,True,207,True,,,,,,,
6a5fe033a5303295dabd96eb,,__unknown_key_208,keydown,,,,,, ,1784668205187.0,,,,__unknown,,True,208,True,,,,,,,
6a5fe033a5303295dabd96ec,,__unknown_key_209,keydown,,,,,,CapsLock,1784668205399.0,,,,__unknown,,True,209,True,,,,,,,
6a5fd5fc5409b7b2c137b1a2,,__unknown_key_21,keydown,,,,,,l,1784665587767.0,,,,__unknown,,True,21,True,,,,,,,
6a5fe033a5303295dabd96ed,,__unknown_key_210,keydown,,,,,,O,1784668205399.0,,,,__unknown,,True,210,True,,,,,,,
6a5fe033a5303295dabd96ee,,__unknown_key_211,keydown,,,,,,CapsLock,1784668205487.0,,,,__unknown,,True,211,True,,,,,,,
6a5fe033a5303295dabd96ef,,__unknown_key_212,keydown,,,,,,l,1784668205532.0,,,,__unknown,,True,212,True,,,,,,,
6a5fe033a5303295dabd96f0,,__unknown_key_213,keydown,,,,,,i,1784668205688.0,,,,__unknown,,True,213,True,,,,,,,
6a5fe033a5303295dabd96f1,,__unknown_key_214,keydown,,,,,,v,1784668205759.0,,,,__unknown,,True,214,True,,,,,,,
6a5fe033a5303295dabd96f2,,__unknown_key_215,keydown,,,,,,e,1784668205831.0,,,,__unknown,,True,215,True,,,,,,,
6a5fe033a5303295dabd96f3,,__unknown_key_216,keydown,,,,,,i,1784668205886.0,,,,__unknown,,True,216,True,,,,,,,
6a5fe033a5303295dabd96f4,,__unknown_key_217,keydown,,,,,,r,1784668205985.0,,,,__unknown,,True,217,True,,,,,,,
6a5fe033a5303295dabd96f5,,__unknown_key_218,keydown,,,,,,a,1784668206049.0,,,,__unknown,,True,218,True,,,,,,,
